"idcom";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal";"year"
"77210";19040.4955565864;34504.6775059521;38219.6580950152;44892.6982366653;54536.0881992942;19040.4955565864;34504.6775059521;38219.6580950152;44892.6982366653;54536.0881992942;7255.05394835528;7436.81128103982;4044.56721297435;3231.41277083054;5968.12287982728;0.308553157474021;0.321342925659472;0.0391686650679456;0.122302158273381;0.20863309352518;"gaussian";-4.10013752876165e-12;-1.07446971181238e-11;2011
"77215";28017.6585587426;28208.4832558014;30344.7524972734;31168.2211244341;44163.8094517823;39114.1072345593;37636.8751328345;42782.7360957449;42337.7894224589;44409.6350655021;38102.8642474232;33244.1488704015;42520.687258341;38922.0568345191;4692.194543291;0.27508736894658;0.306290564153769;0.115826260609086;0.267348976535197;0.0354468297553669;"lognormal";-5.64369126648887e-12;-4.87695278573417e-12;2011
"77217";19089.1376770623;40501.3694509756;53941.0544496792;60449.9252370564;75643.3600493822;19089.1376770623;40501.3694509756;53941.0544496792;60449.9252370564;75643.3600493822;9385.74468141501;8046.30622358254;4002.29873433702;6084.318976586;7696.76198233517;0.306729264475743;0.259780907668232;0.0852895148669797;0.161189358372457;0.187010954616588;"gaussian";-6.22549077068709e-13;-6.80602878808566e-12;2011
"77219";27084.2601832515;42842.5323237622;55400.1154752832;55637.3059596642;69378.0729404096;27084.2601832515;42842.5323237622;55400.1154752832;55637.3059596642;69378.0729404096;9895.20538665179;5143.08961450649;6483.12786379867;4802.17768716438;6615.19191619641;0.378565254969749;0.204840103716508;0.128781331028522;0.0864304235090752;0.201382886776145;"gaussian";-6.88319333563494e-12;-7.88599986560465e-12;2011
"77222";22397.1242081432;24219.5908974307;28151.1767354054;29851.3254670038;47379.9277348642;37015.507677657;26480.134100157;98748.8736915886;79525.5272491368;48688.1088384975;48705.782212008;11704.7619282616;332018.101343408;196368.172059494;11519.984772033;0.217883418222977;0.385398981324278;0.0498019241652518;0.0747028862478778;0.272212790039615;"lognormal";-2.43433648196606e-12;-2.00857031143534e-12;2011
"77226";19781.9170468082;38668.4882703901;55339.0919807921;55593.1784011187;72455.2571879943;19781.9170468082;38668.4882703901;55339.0919807921;55593.1784011187;72455.2571879943;8228.56857467581;8020.6836283943;5035.2308345451;5557.22006301886;5835.34477221428;0.305532617671346;0.255986787778695;0.138728323699422;0.0627580511973576;0.236994219653179;"gaussian";-3.51111531757348e-13;-5.98566929735965e-12;2011
"77238";18851.0831556408;32950.1216435406;37865.970795298;43837.0393943582;53507.5292831752;18851.0831556408;32950.1216435406;37865.970795298;43837.0393943582;53507.5292831752;8348.77191753812;6510.45395267966;5145.24906158747;2859.49680439143;8067.37255816463;0.344303797468354;0.217721518987342;0.107848101265823;0.0384810126582278;0.291645569620253;"gaussian";-1.18726395587273e-12;-2.81985182967145e-12;2011
"77240";17109.4513608697;20671.291671183;31338.1955188008;31913.3855809232;47234.2646167631;17109.4513608697;20671.291671183;31338.1955188008;31913.3855809232;47234.2646167631;6906.14410020109;948.950835831655;7091.0078863423;2116.9067094173;8760.40968957933;0.364970645792564;0.0518590998043053;0.210371819960861;0.0557729941291585;0.317025440313112;"gaussian";-1.89950484254812e-12;-2.59325253051158e-11;2011
"77241";22180.0984436089;29424.5413998459;39930.2221862432;44241.5952854893;57209.7926078828;22180.0984436089;29424.5413998459;39930.2221862432;44241.5952854893;57209.7926078828;8944.86984412243;4097.17791462275;5019.58855244725;7996.43547483776;7880.75346012954;0.367307692307692;0.0269230769230769;0.0740384615384615;0.238461538461538;0.293269230769231;"gaussian";-8.5775867788942e-13;-6.61398881734123e-12;2011
"77243";15375.6769081503;26127.8341660351;41068.7825406641;48395.7977681309;59748.1056183726;15375.6769081503;26127.8341660351;41068.7825406641;48395.7977681309;59748.1056183726;7572.01099735498;7417.02058538795;6208.00070898235;8038.7270283103;7422.39797189832;0.277908177635903;0.291897474415548;0.19941789503333;0.0431884330109849;0.187588019904234;"gaussian";-1.74492209718626e-12;-3.10306922634902e-12;2011
"77249";25151.5827781672;46173.0379235832;56645.8162228129;71100.8365849559;90968.1743052102;25151.5827781672;46173.0379235832;56645.8162228129;71100.8365849559;90968.1743052102;9880.83195760679;6985.99035247404;4321.12869458627;8561.8549574786;4785.23273201963;0.290286975717439;0.267108167770419;0.0883002207505519;0.263796909492274;0.0905077262693157;"gaussian";-3.01419183300449e-12;-3.72996499402224e-12;2011
"77251";22405.1523731354;33837.3842305165;36796.3343192488;43059.0891260414;45339.4205091473;22530.8378733419;43801.81018514;72121.2741719348;81835.9875253277;45916.6029134627;2389.84199240692;36004.9264691407;121576.209482259;132263.095505747;7349.89434701366;0.0362030140308332;0.184652693573532;0.30642646804088;0.344188463537156;0.128529360817599;"lognormal";-4.35774051921382e-12;-1.62184898459872e-12;2011
"77257";17017.1042755955;17967.9233051488;19769.7840535784;21149.9347172471;27259.3856210605;31054.9291437802;18101.2912297965;38064.2785963063;42959.6420391915;31386.3813936481;47406.8434433757;2209.5595442543;62627.8836162252;75951.7869940783;17912.6785252445;0.035799522673031;0.189140811455847;0.0668257756563246;0.339498806682578;0.36873508353222;"lognormal";-4.8103098102145e-12;-2.6602307248298e-12;2011
"77258";18782.1367666983;33402.9326455168;43457.8097243707;43679.5967170313;56245.2877584378;18782.1367666983;33402.9326455168;43457.8097243707;43679.5967170313;56245.2877584378;8855.66172776623;8181.66722893594;5467.53442085572;5618.1680949769;5709.40023390077;0.371560749939128;0.24336498660823;0.0409057706355004;0.14499634769905;0.199172145118091;"gaussian";-1.26977590723751e-12;-4.46793171367156e-12;2011
"77259";24278.7685980434;27949.2373623248;32391.0677916726;42029.4318061003;45959.0708779933;24640.7734832697;83524.8375837405;115733.229592945;50594.3900407397;47169.9992687475;4270.96574042777;235220.244613621;396988.878021697;33905.7081066312;10899.2469659823;0.349500713266762;0.0370898716119829;0.179029957203994;0.303851640513552;0.130527817403709;"lognormal";-3.63078052236436e-11;-7.2789813580873e-12;2011
"77268";23208.1194158406;45410.2536781654;58022.4566357103;59366.1822844064;77641.1707009859;23208.1194158406;45410.2536781654;58022.4566357103;59366.1822844064;77641.1707009859;9703.86583795771;8324.52572497878;4956.00595597184;5034.6374003294;6939.20307780097;0.34215258155664;0.264320575391729;0.0441818648856923;0.0935011559208836;0.255843822245055;"gaussian";-7.58396085378129e-13;-5.12181087034713e-12;2011
"77276";20102.6532255858;38389.1794662029;49901.0470457971;55246.9040834457;70216.4312385172;20102.6532255858;38389.1794662029;49901.0470457971;55246.9040834457;70216.4312385172;7289.92705470324;6815.29211133718;6342.21244417131;3390.05911833048;4909.51345928013;0.244642857142857;0.197321428571429;0.211607142857143;0.0508928571428571;0.295535714285714;"gaussian";-6.4830603750341e-13;-7.61573694301768e-12;2011
"77284";16795.3854740474;16829.3637147;17669.3657981002;20101.99195887;38294.6243664098;80202.7500377141;57759.9274407855;18148.1824914646;21554.680231056;43879.957117233;374499.143316394;189636.113269764;4253.48342780181;8341.24717922051;24548.3132731387;0.256808106396453;0.102873654211526;0.0336051298290057;0.370685560481317;0.236027549081697;"lognormal";-1.70652305883683e-11;-9.03453441375547e-12;2011
"77285";18245.5047075706;23105.3891383613;24074.525896976;33506.6140701334;36104.2816375502;18366.9817523425;157631.311358501;26696.1925790306;40602.1936791516;70783.9180298463;2122.96891061118;1063788.68114539;12793.4293557314;27787.393217185;119365.28478048;0.030867321121344;0.275478190466552;0.3710150794454;0.0809634652363121;0.241675943730392;"lognormal";-1.34041282951116e-11;-7.51851250370143e-12;2011
"77288";7926.7403428044;19307.3920887699;29927.106328741;43475.3423682069;44563.0892042579;7926.7403428044;19307.3920887699;29927.106328741;43475.3423682069;44563.0892042579;7456.34959172843;4754.51172587842;5607.96747391867;6575.88171395578;5877.58730447175;0.239255933290571;0.350175161592737;0.233137612868209;0.148517294123452;0.0289139981250308;"gaussian";-3.23431783682502e-12;-5.20233075780448e-12;2011
"77294";17486.0849563437;31294.0685867866;38359.847389484;48649.8946314772;62415.8111209607;17486.0849563437;31294.0685867866;38359.847389484;48649.8946314772;62415.8111209607;7867.89571605737;8420.26970314033;4095.00665179671;6553.68222427552;4099.66748077695;0.323591698432867;0.283566285472258;0.0442609063955951;0.237928843710292;0.110652265988988;"gaussian";-1.3420071102484e-12;-3.3812557998982e-12;2011
"77296";15783.6827699134;30664.9910389609;42713.545512606;48939.7118306313;55869.4995134071;15783.6827699134;30664.9910389609;42713.545512606;48939.7118306313;55869.4995134071;8046.07837059313;9949.47554046771;4891.13430599428;6738.53498231388;6189.58134825951;0.276506357103372;0.363847429519071;0.118297401879491;0.0277501381978994;0.213598673300166;"gaussian";-1.14379150645679e-11;-1.16900047960622e-11;2011
"77302";22398.094452367;38345.30405796;47284.4833489245;52656.4566283695;64904.4970020362;22398.094452367;38345.30405796;47284.4833489245;52656.4566283695;64904.4970020362;9098.40685380974;9848.05608094129;3447.19411211435;5876.3046602988;5629.08412797842;0.307537688442211;0.344723618090452;0.0281407035175879;0.157788944723618;0.161809045226131;"gaussian";-5.08171482740133e-12;-7.84207965557264e-12;2011
"77305";12676.286128955;15841.3385062717;19631.3802063467;22757.8041460547;24716.9179719777;82274.1825931652;15952.912313258;21025.3879523157;63725.3163434894;28701.703924722;527616.241637705;1896.72132766143;8062.9172723316;166673.715206292;16941.9034576892;0.349473684210526;0.035187969924812;0.350225563909774;0.19984962406015;0.0652631578947368;"lognormal";-2.46359176789595e-11;-3.23703867001732e-12;2011
"77307";16545.0877702103;32719.9931183573;47234.8203596735;48116.2724664463;62939.0253662301;16545.0877702103;32719.9931183573;47234.8203596735;48116.2724664463;62939.0253662301;6824.90623010581;8471.91734320022;4737.39006665057;5021.92504198992;5716.3586328974;0.329054420538781;0.308804917736395;0.0372446212258181;0.102513107937082;0.222382932561924;"gaussian";-1.3470060108761e-12;-4.39721036146727e-12;2011
"77312";19202.4279144153;31661.422742132;40503.1304816235;50988.0483822161;75017.7238261253;19202.4279144153;31661.422742132;40503.1304816235;50988.0483822161;75017.7238261253;8613.87612114426;6537.53880298478;3256.9224354481;3893.91643219239;6596.71438731538;0.259498207885305;0.163440860215054;0.0724014336917563;0.247311827956989;0.257347670250896;"gaussian";-1.02599756457434e-12;-2.26201249302127e-12;2011
"77315";19851.3773082346;22530.730934754;37167.6315608174;52503.7401824445;66323.3529600352;19851.3773082346;22530.730934754;37167.6315608174;52503.7401824445;66323.3529600352;8875.68405234814;7814.3399707526;7776.14746575058;8731.08062630892;4645.57180833817;0.243814121907061;0.0591430295715148;0.231140615570308;0.31985515992758;0.146047073023537;"gaussian";-3.04829433657567e-12;-4.25742424765916e-12;2011
"77316";17972.0827058424;30391.2774529827;45303.4090295466;46056.2716821816;61810.1996999965;17972.0827058424;30391.2774529827;45303.4090295466;46056.2716821816;61810.1996999965;8443.78684500207;8093.08478769319;4889.59886304949;5416.66681638201;6796.36527734583;0.302441454907823;0.30842052815147;0.129048330842053;0.0378674638764325;0.222222222222222;"gaussian";-7.10080297000139e-13;-3.58950402535509e-12;2011
"77317";14818.2868930002;28979.4570838787;39354.2491505105;39923.5401902332;49969.3366948564;14818.2868930002;28979.4570838787;39354.2491505105;39923.5401902332;49969.3366948564;5938.3435863107;7425.17637380906;2847.72489813743;3089.6817009239;7553.98846685378;0.288878634056299;0.348869404706968;0.0747577295800646;0.0184586986617443;0.269035532994924;"gaussian";-4.91494968784411e-12;-1.61229240864745e-11;2011
"77320";19845.7420967525;36026.0547726806;41900.4998314221;50931.8280782995;60646.0188993631;19845.7420967525;36026.0547726806;41900.4998314221;50931.8280782995;60646.0188993631;8600.8602152362;8089.31306052587;5484.28403907358;5612.05978197702;5667.83669896454;0.317671517671518;0.306029106029106;0.056964656964657;0.195426195426195;0.123908523908524;"gaussian";-4.32386287214137e-12;-6.25058072672963e-12;2011
"77322";23223.5096790642;35808.1860503256;50224.1304926127;64950.4543804824;67779.7939544916;23223.5096790642;35808.1860503256;50224.1304926127;64950.4543804824;67779.7939544916;9528.05240306258;7326.84768751264;6902.18342491984;5016.63836245239;5742.11641643941;0.254901960784314;0.163187855787476;0.34977862112587;0.0455407969639469;0.186590765338393;"gaussian";-6.83958003801401e-13;-8.80148763462349e-12;2011
"77326";17532.3564480432;36518.5893496897;39002.8158644114;40268.1242716063;45994.9838289938;17798.5274905845;54400.05745546;63231.4386662784;59844.7938102899;47150.369756661;3113.15996226391;60063.8868869059;80686.2779841036;65792.9621638846;10634.5414172627;0.0350991225219369;0.291842703932402;0.184595385115372;0.331816704582385;0.156646083847904;"lognormal";-3.76495963209728e-12;-3.55901976707504e-12;2011
"77327";17565.8771232836;23885.7062655367;28632.9630544054;29929.271808522;33921.6249743744;17864.0032641088;70858.1567435559;43683.0107177107;33478.9116107471;34484.9558020355;3305.17014482629;197901.422644473;50330.6254360173;16781.8555564043;6310.78996087151;0.223751686909582;0.366261808367072;0.0329284750337382;0.287449392712551;0.089608636977058;"lognormal";-1.30844104810136e-11;-4.30795650480949e-13;2011
"77330";18841.8753189061;36740.6687761715;48625.8349906285;61658.1042907896;66005.8712860838;18841.8753189061;36740.6687761715;48625.8349906285;61658.1042907896;66005.8712860838;7366.11357974976;8589.77032652252;4224.74778111409;6549.24492256584;4670.64665433438;0.310198300283286;0.297450424929178;0.14943342776204;0.187677053824363;0.0552407932011331;"gaussian";-2.08657333350943e-13;-1.18719285955624e-12;2011
"77333";11123.7058112574;21367.9142078526;31363.2007150353;37508.4891799099;46672.6949268338;11123.7058112574;21367.9142078526;31363.2007150353;37508.4891799099;46672.6949268338;9558.42407987624;5760.59218445026;4111.79197266298;6146.97024366982;4072.70878588293;0.348561151079137;0.310611510791367;0.0476618705035971;0.2;0.0931654676258993;"gaussian";-4.32905399143525e-12;-7.58008067561725e-12;2011
"77335";34054.2595388626;34312.0395893185;39194.7079328388;41845.766422527;50603.2187431912;97511.6912681284;43325.7761984079;66109.0020277356;45877.2663325821;50975.016846763;261636.449724458;33403.2638286611;89793.8311281076;20617.5070339897;6190.60584527134;0.06580259222333;0.306081754735793;0.130608175473579;0.35493519441675;0.142572283150548;"lognormal";-1.15529749228362e-11;-7.55090481415688e-12;2011
"77337";19046.0840189096;19554.5344703962;20429.657868375;33081.3016806056;42445.6322044781;58952.649339964;78639.4521549436;21284.867027657;41578.1922005948;43701.5697208468;172688.565393959;306318.877370119;6222.85483885262;31655.9640977611;10709.4861855912;0.0333376238898185;0.332346505341743;0.262710773587334;0.175440854678852;0.196164242502253;"lognormal";-1.29452397098296e-11;-1.1451651236076e-12;2011
"77339";20034.7815158211;26181.0921330626;37542.0573540108;51440.4942601584;68698.5005996319;20594.1341568328;51976.7087225925;130384.270866582;55133.3376790228;120825.771691854;4900.26299687366;89141.5412435592;433649.922361493;21262.5275503747;174814.411713602;0.181628392484342;0.0636743215031315;0.138830897703549;0.303757828810021;0.312108559498956;"lognormal";-8.57716576876413e-12;-2.18558319765746e-12;2011
"77344";26898.3557696269;43022.5523881753;49689.7659573771;65354.2885520695;66776.1558694242;26898.3557696269;43022.5523881753;49689.7659573771;65354.2885520695;66776.1558694242;9978.5357680551;3875.96614392923;7998.9936591413;7401.86548075545;7201.45429021465;0.328802039082413;0.10875106202209;0.30161427357689;0.237043330501274;0.0237892948173322;"gaussian";-6.67156097836039e-12;-9.89189963176135e-12;2011
"77349";25992.3753853264;40987.3550984843;50141.3731674902;53118.6914255067;61167.9150363193;25992.3753853264;40987.3550984843;50141.3731674902;53118.6914255067;61167.9150363193;9885.49494780296;6335.07627792895;6975.7851245965;285.739573312708;8569.35625383843;0.370909090909091;0.198787878787879;0.138181818181818;0.0133333333333333;0.278787878787879;"gaussian";-5.28969030599743e-12;-1.32760884193786e-11;2011
