"id";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal"
"93008";7725.32485359954;8085.01849334045;8869.67596654472;9523.89298133931;11136.9351610668;32260.1068610941;8223.90452588878;25647.8020848049;19374.556618568;12651.3581998996;130794.971439644;1530.8723163908;69587.8879570336;34323.1614041397;6818.30944771464;0.296572557220867;0.0456256535378181;0.176565586150807;0.0614035087719298;0.419832694318578;"lognormal";-1.58859476217627e-11;-9.55354720156952e-12
"93010";5555.16844948368;7830.47014180858;10016.8591820926;11699.9863154398;15152.7674861545;18710.0195775315;8047.49184708034;32564.5184546373;14435.7508578865;17545.9995861993;60174.405540734;1907.75092268362;100733.442914641;10433.0372891118;10243.4028780836;0.254141508761569;0.0492602812254997;0.236445277101809;0.0908433710404936;0.369309561870628;"lognormal";-1.34563350736769e-11;-1.04391231247843e-11
"93013";4427.98251451984;8770.78274114412;11711.441704643;12512.9969176456;14100.8775758858;4580.84646719089;8822.34810644033;24494.6060909389;23967.7485990097;33373.2896206562;1214.02198829638;958.068259280787;44995.579125766;39155.3035351976;71589.5428202764;0.128272450532725;0.0490106544901065;0.245091324200913;0.247298325722983;0.330327245053272;"lognormal";-1.1083026010003e-10;-4.36380098834847e-11
"93014";2353.33951344191;7669.97282086756;15122.597904854;17036.1578715408;21995.158636839;7582.76918399133;8668.26543712728;20643.4921384045;22886.6046975423;35309.9560378484;23226.2223803012;4564.25519630573;19182.1466885058;20531.2089853076;44343.9169791741;0.364192615565148;0.366392858639621;0.0554042160848246;0.16378190352458;0.0502284061858262;"lognormal";-1.1523146441584e-10;-6.62270135029148e-11
"93015";18654.8522467017;18910.7729442567;21669.5056821704;27579.1902464628;34749.1190801263;18654.8522467017;18910.7729442567;21669.5056821704;27579.1902464628;34749.1190801263;1258.2815964222;9256.36997225881;6081.85834613442;6767.37167032063;5401.53973501921;0.0398698128559805;0.282546786004882;0.328519121236778;0.140968266883645;0.208096013018714;"gaussian";-8.54982757350391e-12;-2.12105300780303e-11
"93027";6409.17641405897;6611.58661245483;7025.5523359722;9862.5227376904;9964.94000929399;19256.3788451448;25105.4463158595;7118.04684674391;11080.1603420309;16339.7666986517;54557.1922554852;91964.9440126193;1158.82623448765;5673.26688044322;21233.5244141827;0.166234549291528;0.333644859813084;0.0503617726861622;0.397678625263793;0.0520801929454326;"lognormal";-3.16402635670657e-11;-8.71323875861436e-12
"93029";7269.17008030802;14072.7117040571;17973.2863485664;19654.8809781303;23611.4425400732;7269.17008030802;14072.7117040571;17973.2863485664;19654.8809781303;23611.4425400732;5809.37127214628;8481.47930383317;2839.96168543167;7419.65411842578;7597.72142244606;0.367867635688882;0.278295475816493;0.0491320306332555;0.0822231084127514;0.222481749448618;"gaussian";-1.02719667601903e-12;-4.85808729591544e-12
"93030";6642.20188308618;15698.2794895888;16107.8860782419;18155.1045913286;18729.3856486928;6642.20188308618;15698.2794895888;16107.8860782419;18155.1045913286;18729.3856486928;5530.21035142647;7855.37653323311;1094.59690964283;7191.77943254151;7448.18239959917;0.423076923076923;0.0800492610837438;0.0285145888594164;0.231527093596059;0.236832133383858;"gaussian";-2.59098071668034e-12;-1.51437348419473e-11
"93031";7628.60147344751;8564.34413166829;17021.3557084926;18088.4755627718;22432.4204981625;7628.60147344751;8564.34413166829;17021.3557084926;18088.4755627718;22432.4204981625;5874.27984522024;6057.51791354174;9182.11915148969;1598.10856419327;5975.61231310237;0.393566385910364;0.261699658194286;0.0811921672185959;0.0433166867206883;0.220225101956066;"gaussian";-8.27355251381446e-12;-1.38619242002972e-11
"93032";10314.1277454353;17789.5466230558;19993.6275674055;26144.4992792138;28948.8332142275;10314.1277454353;17789.5466230558;19993.6275674055;26144.4992792138;28948.8332142275;7295.96092258946;8357.00777546169;2730.44204901208;6817.16107383936;7501.58313754938;0.289090884714904;0.332649586400139;0.0460389601683894;0.149351781093727;0.18286878762284;"gaussian";-6.92202379753196e-12;-7.5102020997959e-12
"93033";16386.9644757062;25025.2689600289;31373.4004017115;36568.0843685418;45898.3593551666;16386.9644757062;25025.2689600289;31373.4004017115;36568.0843685418;45898.3593551666;7509.27344372869;6841.84294994175;5011.79511906207;6842.3384770453;2636.93338996172;0.289406914050111;0.326117982873454;0.099825562955915;0.220028544243578;0.0646209958769426;"gaussian";-6.02587517772158e-12;-1.11916961973434e-11
"93039";4373.40564896357;8548.39928359154;9151.75117573365;12590.8198036042;13378.6400290379;25541.5081629109;23498.9626461909;10368.8387667912;14920.1276467202;58333.6178086114;146964.221730167;60171.2194579038;5522.46922302185;9486.03556101741;247566.875268868;0.25214088912056;0.113932534068062;0.0393923598183037;0.38126442773103;0.213269789262045;"lognormal";-3.426561888834e-11;-2.25218493671978e-11
"93045";7943.91569979711;15607.6175867331;21574.8885457024;25837.8962932887;37000.1868898684;7943.91569979711;15607.6175867331;21574.8885457024;25837.8962932887;37000.1868898684;8454.8718981481;7822.2049924261;4263.06367801157;7412.93644322323;6647.06415849429;0.2971836453032;0.270939359958596;0.0559173639265074;0.251682049512637;0.12427758129906;"gaussian";-4.94605418749409e-13;-1.40415196275512e-12
"93046";10567.5632322675;19617.5593697563;21209.4227061724;21982.0716137351;30588.0587313195;10567.5632322675;19617.5593697563;21209.4227061724;21982.0716137351;30588.0587313195;7210.31292722406;7138.74558062145;3944.34171166834;5299.0554044409;3900.53240595362;0.31227509949241;0.308176250506399;0.137752305602555;0.0554297833805972;0.18636656101804;"gaussian";-1.20271245598277e-13;-3.70892233723115e-12
"93047";7176.93209607184;7598.18812198144;17988.8135899673;24961.1189071753;25356.1653077116;7176.93209607184;7598.18812198144;17988.8135899673;24961.1189071753;25356.1653077116;8510.91422817652;7572.39172204495;3368.62188199683;5228.78764389187;6751.3806742147;0.24408918427375;0.321058894851472;0.102566405460628;0.0654287446392887;0.266856770774861;"gaussian";-1.35060030669735e-12;-7.06322112583212e-12
"93048";6349.6555858439;7965.56925231651;19087.5936842029;19712.1795812132;26502.1530006379;6349.6555858439;7965.56925231651;19087.5936842029;19712.1795812132;26502.1530006379;6248.13813971362;6944.52566617385;2050.84173014519;7133.47253827415;7214.53397593792;0.302799669957607;0.246962756423023;0.0407763583425802;0.211981107918172;0.197480107358618;"gaussian";-2.42778351655106e-12;-1.68486898075159e-11
"93049";9959.5520430686;17612.6676936977;18550.5640896018;25651.1848633441;36473.380419076;9959.5520430686;17612.6676936977;18550.5640896018;25651.1848633441;36473.380419076;6652.8407585931;7457.93277332796;483.353375168548;5500.69682658048;5555.56839683816;0.22113157077691;0.279907334431946;0.0532110529961071;0.283656946335172;0.162093095459865;"gaussian";-3.87086526245081e-12;-1.03893526650894e-11
"93050";9624.73438147942;16132.9975247686;19106.5415539057;22711.6872157875;29558.6073291319;9624.73438147942;16132.9975247686;19106.5415539057;22711.6872157875;29558.6073291319;5889.83219865101;8073.67668979533;1455.81749786425;5603.26756600727;6262.08791658101;0.277139429678128;0.366474439578546;0.0325629796643975;0.19711225772883;0.126710893350099;"gaussian";-6.49430950568241e-12;-1.00409443777555e-11
"93051";9088.07572625092;15172.4527047547;20715.1774823556;25094.8087326052;31115.6012790937;9088.07572625092;15172.4527047547;20715.1774823556;25094.8087326052;31115.6012790937;6929.95224458227;7535.89683439174;2331.46469264184;6546.54350695844;7189.56995694373;0.31931502831487;0.275116756537238;0.0410471613684393;0.194240762884582;0.17028029089487;"gaussian";-1.75711946717273e-12;-4.28955505440408e-12
"93053";7815.3925820086;9536.77913153057;18718.8798597988;19700.9945010739;23192.5654226113;7815.3925820086;9536.77913153057;18718.8798597988;19700.9945010739;23192.5654226113;7504.90054645761;5944.99551595253;2532.58132876041;8385.01579457092;6556.72737050868;0.374714920568725;0.228558768717501;0.0415075651935934;0.112884938683487;0.242333806836693;"gaussian";-1.25505036595854e-11;-1.8374914357482e-11
"93055";7218.13037991366;7499.35321904572;8714.34501117957;12904.481382517;13007.7752489942;17765.4289679766;7606.07528478421;35095.5500762067;23629.5893492473;14926.903392238;39952.9408414799;1287.74670324547;136914.903636776;36246.450831036;8402.15181763896;0.155043044093264;0.0445991138256316;0.331631553802775;0.238442731215633;0.230283557062697;"lognormal";-2.03477226409689e-11;-7.69861232604334e-12
"93057";8192.36130702056;18163.4931560076;21636.1802535919;23348.7229280386;31665.0109144026;8192.36130702056;18163.4931560076;21636.1802535919;23348.7229280386;31665.0109144026;7737.25384320052;7023.07050606599;2152.03586447648;5947.36072283117;3933.87159067045;0.325192122958694;0.280115273775216;0.0603746397694524;0.18611911623439;0.148198847262248;"gaussian";-1.43768167086274e-12;-8.91080430622315e-12
"93059";5119.08057385907;7026.60200915498;16526.1243185522;17746.0508109803;20183.042272373;5119.08057385907;7026.60200915498;16526.1243185522;17746.0508109803;20183.042272373;5433.90971171032;7068.85926911313;3700.25301397028;6226.16746339852;6213.30545487232;0.388387373510889;0.310768390883035;0.0465011990875236;0.0605782916414826;0.193764744877069;"gaussian";-1.1983097161592e-11;-2.1710747082772e-11
"93061";11539.0820145278;11985.1666680812;13652.7237898756;15232.287808532;18996.4170163705;23615.0863676917;21253.3711022785;28987.9326335957;15353.2293067038;19757.9382129624;42166.5746320629;31124.5087147127;54294.3611755665;1938.5641866849;5650.29579857694;0.331904174928989;0.26008896511067;0.186424781606731;0.0439198242135163;0.177662254140093;"lognormal";-1.63397422331027e-11;-1.11492847896552e-11
"93062";12715.0797272794;23128.0888252369;26468.9004198112;31933.6768116673;42974.1187910548;12715.0797272794;23128.0888252369;26468.9004198112;31933.6768116673;42974.1187910548;8786.81097913906;5471.98295149598;6327.44439253207;4432.36505993096;7319.62087307776;0.314646920715189;0.281632653061224;0.0670760339534044;0.100848835109265;0.235795557160917;"gaussian";-5.46168163806743e-13;-2.88124092875936e-12
"93063";7055.11236128781;8153.9485266786;16926.3231350241;19126.4414391283;25717.9230751602;7055.11236128781;8153.9485266786;16926.3231350241;19126.4414391283;25717.9230751602;7969.5804094003;7239.85784132261;5573.38868586863;2354.59499685825;7417.57049178904;0.247441879930528;0.355793174161418;0.117872313712361;0.0581514574483668;0.220741174747327;"gaussian";-5.31324203519583e-12;-3.34483757890109e-11
"93064";4688.78380995486;15239.644832691;15827.62715263;21980.7175493473;29760.2773040726;4688.78380995486;15239.644832691;15827.62715263;21980.7175493473;29760.2773040726;6411.19278967079;5996.38369630566;1444.64023372781;6589.8710704451;6426.83239500424;0.350750949782822;0.17124495520339;0.0377901127904087;0.286272235569811;0.153941746653569;"gaussian";-5.42666347161175e-12;-1.33785156266625e-11
"93066";5882.18875316968;6960.95481192338;7895.07899887545;10203.766096359;11822.5249177706;31781.4460256107;48708.1980222172;8057.15079600496;15108.849380949;13688.0333779804;168748.323433259;337329.603368069;1640.92765512523;16499.1891333236;7987.10530902411;0.378170305965333;0.0939086423391789;0.0407852144704681;0.195952984699193;0.291182852525827;"lognormal";-3.17416819214779e-11;-4.58669845049684e-12
"93070";5221.97057713376;8013.66690319072;9303.00892356843;17908.05100088;25169.1798573715;5221.97057713376;8013.66690319072;9303.00892356843;17908.05100088;25169.1798573715;8268.83373695419;8528.59818139067;2168.13011392523;7153.66665874876;6728.55092546377;0.356301764098508;0.230299435400602;0.0497704255365891;0.233770513411982;0.129857861552319;"gaussian";-1.21157021932804e-11;-1.54291991580828e-11
"93071";7439.80350856483;9787.73020523787;16129.1040599644;20907.7062155306;22149.9921010435;7439.80350856483;9787.73020523787;16129.1040599644;20907.7062155306;22149.9921010435;5056.24067240953;5692.49911899865;4235.86632439494;7286.56403915584;5974.98407250643;0.372522339126149;0.219062720980564;0.0412604195684317;0.287151520346283;0.0800029999785716;"gaussian";-5.54920744109805e-12;-6.88454641809344e-12
"93072";6800.21523151481;8458.31792443418;8761.88803785585;12976.1644882871;20716.9070757218;6800.21523151481;8458.31792443418;8761.88803785585;12976.1644882871;20716.9070757218;6980.30189116566;666.393717200562;7861.32764594791;6625.9502670254;5602.65499872761;0.413050101557211;0.041824644549763;0.310646580907244;0.0486120514556534;0.185866621530129;"gaussian";-1.08030372849981e-11;-1.46719668154318e-11
"93073";10781.8430821782;14639.7796304844;21368.2445098852;25718.8616683127;26415.6217817878;10781.8430821782;14639.7796304844;21368.2445098852;25718.8616683127;26415.6217817878;7041.27374259097;7708.57958491786;1584.5904371017;6345.65269357988;6884.39203112168;0.277682703611661;0.352907037307103;0.0417268114108841;0.104004523876843;0.223678923793509;"gaussian";-2.11936604605623e-13;-5.03559623440937e-12
"93074";16813.1559697683;18247.9675160007;22321.346267737;23229.3408537505;35524.4202456771;16813.1559697683;18247.9675160007;22321.346267737;23229.3408537505;35524.4202456771;8985.56923450248;7743.5231173967;1388.5885041795;5580.08668796707;6354.69134445616;0.324630045711629;0.282017509878361;0.0539242271635547;0.19408073138607;0.145347485860386;"gaussian";-8.99618361974723e-12;-3.8437801614543e-11
"93077";6009.91232643064;16298.5260203448;23435.54923794;26294.3929784524;35043.6774477584;6009.91232643064;16298.5260203448;23435.54923794;26294.3929784524;35043.6774477584;8064.0098522137;7180.1658265707;6766.78533393853;3120.49886932215;5978.3319771809;0.28018219165848;0.313012414039475;0.197695811378048;0.0527284093953738;0.156381173528624;"gaussian";-1.68650960783481e-12;-8.23253806985561e-12
"93078";9308.22051908377;11791.8640836863;20183.9054373719;21415.1308430011;23742.4322683133;9308.22051908377;11791.8640836863;20183.9054373719;21415.1308430011;23742.4322683133;5349.06625603878;6609.91962923058;5809.78710612112;6360.26477812226;5484.14540726531;0.260439901325022;0.362276024048333;0.0424834187630176;0.0874484836846537;0.247352172178974;"gaussian";-4.45446821033217e-12;-1.8006151429748e-11
"93079";6165.25859244076;11994.8240756996;14886.4966482295;16159.8836041875;21037.3105515615;6165.25859244076;11994.8240756996;14886.4966482295;16159.8836041875;21037.3105515615;4130.1125690294;6949.90409643319;1483.52433937134;7182.90570027158;5288.20730969912;0.430978956191821;0.17007102836723;0.0393082454669784;0.304583756121234;0.0550580138527375;"gaussian";-8.08444184710081e-12;-2.47120362842426e-11
"94001";14465.5316880487;18111.4562279119;23117.8763558077;26369.2096542312;37195.2988913347;14465.5316880487;18111.4562279119;23117.8763558077;26369.2096542312;37195.2988913347;8193.85278735851;6270.94864655864;6442.29281941027;6847.44627373519;2298.61460753534;0.316910913999229;0.174604704974933;0.16525260316236;0.296760509062862;0.046471268800617;"gaussian";-2.63875168222484e-11;-3.29219482895169e-11
"94002";6136.65766399643;13116.5959169305;20625.9292785222;22025.6569456242;29197.0491892678;6136.65766399643;13116.5959169305;20625.9292785222;22025.6569456242;29197.0491892678;7584.61810036039;7433.072861565;2338.15016801165;7104.79747879384;6900.84387353238;0.326104156505717;0.267295290738633;0.0448599143770661;0.183233078632201;0.178507559746383;"gaussian";-5.58419900245355e-13;-2.8250334309883e-12
"94003";6779.6635444818;16699.1994433444;17725.9797412871;23071.0147194073;32325.5669730638;6779.6635444818;16699.1994433444;17725.9797412871;23071.0147194073;32325.5669730638;7874.44972049754;7864.40311315985;2500.60102137181;8134.53146114592;7721.81071187752;0.29899466607674;0.264164392989701;0.0401887766388909;0.238035543101541;0.158616621193127;"gaussian";-3.56869405928291e-12;-4.71514210369667e-12
"94004";7663.92798323722;15842.993842397;17009.1281057092;24331.9847827105;25216.7816267802;7663.92798323722;15842.993842397;17009.1281057092;24331.9847827105;25216.7816267802;5562.50535159482;5991.31934150666;1744.13187778951;6905.8895334421;6835.84598389454;0.377242795867819;0.207636078052317;0.0361565879296804;0.256418776052679;0.122545762097505;"gaussian";-6.52944876285178e-12;-1.8477290386526e-11
"94011";9976.75072662417;10381.2598082873;17222.2590165857;21875.3883892411;22892.900615792;9976.75072662417;10381.2598082873;17222.2590165857;21875.3883892411;22892.900615792;5383.28582568386;6666.81279879929;1611.13625655791;6007.15420854742;6041.28730188852;0.237602109731781;0.395831993310607;0.0367916639866212;0.0901781694217534;0.239596063549238;"gaussian";-7.80593077223756e-12;-1.39871065280704e-11
"94015";15055.2598767178;23722.3655253695;28605.8520954947;31609.379427242;40522.2028354822;15055.2598767178;23722.3655253695;28605.8520954947;31609.379427242;40522.2028354822;8053.43360921014;5890.26854145295;6107.94105799276;2157.7530168721;8338.75324633584;0.320358152686145;0.244706251963556;0.0612943763744895;0.0897266729500471;0.283914546025762;"gaussian";-7.56824490981273e-13;-1.15308147876828e-11
"94016";8243.35190362709;18220.9954044722;23076.1389349521;27324.6570532383;34636.4095149882;8243.35190362709;18220.9954044722;23076.1389349521;27324.6570532383;34636.4095149882;6819.95601711787;7033.54901523088;5111.73904605836;6129.62663364244;7071.30117740768;0.288176549432708;0.307828811991467;0.113363916105039;0.0327537709312643;0.257876951539522;"gaussian";-9.92619066286306e-13;-1.26986966891952e-12
"94017";9331.15730988363;12171.0572121261;20039.2695734279;25909.7563008949;28693.6689919255;9331.15730988363;12171.0572121261;20039.2695734279;25909.7563008949;28693.6689919255;6333.24748841654;7815.63305515937;4195.64997247266;5541.50008384199;6177.02983414263;0.338301414925816;0.252630656501311;0.148503171617896;0.0444026505423096;0.216162106412668;"gaussian";-9.69907869791196e-13;-1.62427473186875e-12
"94018";12784.6954302087;24484.1836117623;24935.6341116677;31891.15686257;41887.9384108198;12784.6954302087;24484.1836117623;24935.6341116677;31891.15686257;41887.9384108198;7587.23253532142;6454.83091173469;5974.10639324373;3060.91019061308;6782.72771398347;0.34639495919578;0.291722114444213;0.0716198233153228;0.0526206089368456;0.237642494107839;"gaussian";-3.76038775093422e-13;-3.89962368596253e-13
"94019";9732.22408250165;13136.3112180755;20870.32932464;22195.5979697535;32085.2263874493;9732.22408250165;13136.3112180755;20870.32932464;22195.5979697535;32085.2263874493;6352.99993530297;8047.32424192022;4156.9155548306;4333.4081321848;7207.64890467908;0.316477370013127;0.176102962159694;0.0583300039952058;0.190114719479482;0.258974944352491;"gaussian";-1.63187572719623e-12;-3.76285021586115e-12
"94021";12646.4871108883;14660.968016139;19736.9817952681;27411.9311683575;28361.5936524432;12646.4871108883;14660.968016139;19736.9817952681;27411.9311683575;28361.5936524432;8267.04332106931;8418.79658191459;2360.32276145082;6743.31250581529;6677.11008688826;0.354639283281815;0.267092785665636;0.0431445486456751;0.178079321003825;0.157044061403049;"gaussian";-1.27006849180593e-12;-6.01394971183739e-12
"94022";8331.32125532627;9741.29406678677;19334.4701282233;19791.8375048786;26772.5527268499;8331.32125532627;9741.29406678677;19334.4701282233;19791.8375048786;26772.5527268499;5998.52073140442;7464.49563099444;1778.05691191554;7336.67123001814;6794.14798413217;0.143069490895578;0.329873524776074;0.0366867848127218;0.269109035225977;0.22126116428965;"gaussian";-2.0420264015385e-12;-6.24365648004879e-12
"94028";7769.38630235195;11000.272527501;19512.1243249625;20862.4186249673;29338.9991433173;7769.38630235195;11000.272527501;19512.1243249625;20862.4186249673;29338.9991433173;5518.52364243567;7221.24241925776;2547.00674022734;7010.82128228247;6238.33276373148;0.165961586317671;0.370964640409022;0.0411849874442911;0.262544397439088;0.159344388389928;"gaussian";-2.75199457444363e-13;-6.80813394770576e-12
"94033";9767.63615217218;16280.7103050172;25067.5215357811;26322.1685203447;38750.7370001941;9767.63615217218;16280.7103050172;25067.5215357811;26322.1685203447;38750.7370001941;8279.24552447583;7264.7229317771;4575.93845145082;7137.14282368728;5359.58307515637;0.301122498779893;0.269690655854638;0.0422438713068288;0.256917070240643;0.130025903817998;"gaussian";-4.78962563106454e-13;-2.2161303299895e-12
"94034";15015.1688641139;17420.9392622881;18746.1057705629;23299.1839224077;23447.5148715107;25104.2584658427;21343.692080032;26643.6486299671;24249.474011189;26063.3180081976;33637.2535639874;15108.1497485162;26909.6188666976;6996.14568975876;12649.8544131935;0.205122471795914;0.334281939221466;0.140949283463767;0.293444455737372;0.0262018497814819;"lognormal";-1.7137556095389e-12;-9.67516372080036e-13
"94037";5792.63104240596;13018.9824569076;20362.7429002821;25123.4246488363;34277.834597379;5792.63104240596;13018.9824569076;20362.7429002821;25123.4246488363;34277.834597379;7696.12436683476;5063.48913404346;7705.7553332001;7095.54926620424;5713.28154437244;0.332318374548248;0.208702085882587;0.249992885802908;0.1721920264079;0.0367946273583563;"gaussian";-2.47751086398916e-11;-3.09953442486597e-11
"94038";10698.739302356;17221.2674696076;23803.0658211019;27573.7970540426;35306.9188810853;10698.739302356;17221.2674696076;23803.0658211019;27573.7970540426;35306.9188810853;7620.24310218925;7919.71973822098;4694.6279375637;5937.64572443044;7302.86241587641;0.29553738032541;0.27752297577734;0.1415517151178;0.0354533247301327;0.249934604049317;"gaussian";-4.50103645505423e-12;-7.17296679927364e-12
"94041";6382.81326678395;12141.0791293085;17804.466844067;19886.9239096493;27913.3124159276;6382.81326678395;12141.0791293085;17804.466844067;19886.9239096493;27913.3124159276;5071.66545005143;7891.06778870523;7313.05330267549;3905.49268996716;8223.37831676006;0.24886191198786;0.335259554645869;0.175292021032572;0.0459646398701345;0.194621872463564;"gaussian";-3.92949673290709e-12;-1.58852586558106e-11
"94042";9766.59363153122;19320.1909994184;23338.3819886483;27381.4764549004;37277.6632730753;9766.59363153122;19320.1909994184;23338.3819886483;27381.4764549004;37277.6632730753;7753.78733489787;6092.54837974565;5078.82083362464;5669.92778323219;8234.25605043303;0.285140562248996;0.275741856314145;0.0496430165104864;0.108712628290942;0.280761936635431;"gaussian";-2.25452229896042e-12;-3.76649991298457e-12
"94043";8441.62342234891;20521.391828458;21174.894365902;32687.9556022355;34705.1727733872;8441.62342234891;20521.391828458;21174.894365902;32687.9556022355;34705.1727733872;7730.59647230402;7170.05780573486;7520.25768333533;5822.77394623908;4496.74361342434;0.328980222385888;0.255977294364907;0.266539725879754;0.0360703443568234;0.112432413012628;"gaussian";-6.64478964524694e-13;-1.73847092632476e-12
"94044";11271.5551236823;18452.0486080238;19660.1707901893;25609.0066058304;26681.6860126254;11271.5551236823;18452.0486080238;19660.1707901893;25609.0066058304;26681.6860126254;8117.92515234319;7632.99683226534;1529.58198383956;6521.3814214241;6851.28295485409;0.353458108668602;0.287017834923268;0.0400248859394442;0.173035047698051;0.146464122770635;"gaussian";-9.94856917197472e-12;-1.3812543558958e-11
"94046";16731.2382735365;16775.7667201395;16915.3557605643;20447.4896835597;23033.0538531527;29591.9478354525;29783.1121408658;28447.5680251714;23522.3528000189;24074.8359370648;43169.5125771866;43690.1254894752;38465.4521111737;13376.149379531;7322.29262005109;0.127809337830641;0.244106160127818;0.0405201491212498;0.288833658796378;0.298730694123913;"lognormal";-9.19395101583155e-13;-9.05966267870646e-13
"94047";18257.6295909732;24221.3650275562;26707.3013573087;31435.9607258754;38872.0236130899;18257.6295909732;24221.3650275562;26707.3013573087;31435.9607258754;38872.0236130899;8755.65569569205;5615.71411986605;7412.00533787994;1913.37843553683;4990.85181248926;0.345877523092713;0.223058501539514;0.2472345763485;0.0481240734405291;0.135705325578743;"gaussian";-1.52487452893049e-11;-2.05417154263862e-11
"94048";17456.032698527;27080.5253887475;32130.0050014704;39561.5347005874;43047.495648995;17456.032698527;27080.5253887475;32130.0050014704;39561.5347005874;43047.495648995;9057.26972576976;6583.61617104709;6356.84153644741;5645.67264916003;7879.19523403049;0.314261869436202;0.309161721068249;0.0930081602373887;0.0786350148367952;0.204933234421365;"gaussian";-2.9989884430978e-12;-7.10240294903955e-12
"94052";17351.1960285774;20953.7585857551;21317.4751357613;26417.5090354281;27921.4937049407;30968.1430526876;33846.490807374;40579.9980153913;29909.9150694432;30503.857014334;45781.0885411833;42935.3947959662;65730.8578391281;15879.8218414046;13419.163487838;0.206899700211526;0.264118211008476;0.0714774854290627;0.053520612359807;0.403983990991128;"lognormal";-1.43557294313818e-12;-3.64953440716866e-13
"94053";19101.5064263283;21517.4595146155;26263.6340303527;31558.2116335669;37379.4156576122;19101.5064263283;21517.4595146155;26263.6340303527;31558.2116335669;37379.4156576122;7597.41383572391;7006.40271108291;5706.65077286091;5706.44902178968;7333.31282994624;0.374004424778761;0.239159292035398;0.0726769911504425;0.121902654867257;0.192256637168142;"gaussian";-3.4997801898377e-12;-4.38896179352301e-12
"94054";8790.60664811134;12466.3110800701;18368.8243427826;19193.9132808596;21019.6472623947;8790.60664811134;12466.3110800701;18368.8243427826;19193.9132808596;21019.6472623947;6232.27258967025;5737.9942790677;2115.25571304065;8113.4484895355;8421.3617465646;0.377810834263047;0.0953762241229701;0.0344118011652411;0.258262055286972;0.23413908516177;"gaussian";-7.45404481163922e-13;-3.82565244757754e-12
"94055";20488.6341187135;21116.316156398;21737.8635445391;23567.9601990917;25241.034624005;25793.9939432259;25274.3050547402;28051.7844228764;33110.4494512859;25832.9003159382;19727.4982911513;16623.3222567411;22880.3534981573;32672.5286602711;5627.00444468815;0.170109356014581;0.25843943156004;0.202176554493106;0.081567964498917;0.287706693433356;"lognormal";-1.12393733681336e-11;-6.97927551291301e-12
"94056";19235.5302804903;24474.10934308;29045.1610520353;35416.8388746332;38105.6557997221;19235.5302804903;24474.10934308;29045.1610520353;35416.8388746332;38105.6557997221;7835.47969369698;4280.44472116167;1723.04620832765;5255.40390703286;5492.27966144422;0.365641569459173;0.239024390243902;0.113679745493107;0.0602332979851538;0.221420996818664;"gaussian";-8.86702644080571e-13;-5.55157339205391e-11
"94058";14225.1606958807;22787.6153140515;32517.370254308;42292.0153643638;45608.576698944;14225.1606958807;22787.6153140515;32517.370254308;42292.0153643638;45608.576698944;9673.77333262563;7524.93385827541;7125.00823093951;6812.47672002017;5041.03404970467;0.318293781916491;0.29088314809252;0.234049264043256;0.0956142985881646;0.0611595073595674;"gaussian";-1.88047158977667e-12;-1.90920367876264e-12
"94059";14109.67627285;17055.8174749568;25171.7850500785;26046.8746577255;37977.9042193696;14109.67627285;17055.8174749568;25171.7850500785;26046.8746577255;37977.9042193696;8091.26563253402;8344.38590323747;2996.30876598345;8004.68635727723;6267.38931750912;0.211670781028415;0.291270549923841;0.0570670728504648;0.297547140080887;0.142444456116393;"gaussian";-5.78735484467432e-13;-4.60105127833926e-12
"94060";13919.6862173295;18346.6028286757;24759.7156054594;27456.3687708037;29073.1664699987;13919.6862173295;18346.6028286757;24759.7156054594;27456.3687708037;29073.1664699987;8075.22553105469;7001.78305945638;973.838095811841;8092.05114391169;8205.66152210164;0.301657747030414;0.304877518165601;0.0472958273506505;0.172910412043684;0.173258495409651;"gaussian";-1.48220598280275e-11;-2.68620755901939e-11
"94065";19300.7705610126;23298.6615762555;26950.9716852538;28299.5212718025;38198.492474101;19300.7705610126;23298.6615762555;26950.9716852538;28299.5212718025;38198.492474101;9089.13392301295;6342.03405729513;6767.71733746702;3485.68473654211;6690.74982219876;0.327988569614224;0.275758056834418;0.0550087315446896;0.0869979361803461;0.254246705826322;"gaussian";-9.54813878976536e-13;-2.7970581380963e-12
"94067";20488.6178086493;21769.9144476126;22076.6837529082;27356.4050693733;28690.4982280505;41814.0887036577;38796.3517763322;39425.1954376054;30884.6242335055;31864.9498584014;74389.6895918735;57228.3808764975;58333.1357337497;16183.6170830139;15398.7730172031;0.0708206752418503;0.270226014263245;0.189580505461832;0.0525068407558227;0.41686596427725;"lognormal";-3.12321993535339e-12;-1.89336439743055e-12
"94068";19843.4763300855;20120.1649322585;21826.463449718;23103.6861103763;27130.9494177132;36466.4110942501;30969.8538455052;35577.3894385681;26291.7708432352;28910.7323373578;56223.9619493391;36239.6749424349;45795.9633224712;14280.6177419371;10642.2436646362;0.0614248154919991;0.222377183733935;0.285063193156188;0.0909194037021714;0.340215403915707;"lognormal";-9.90808506588423e-13;-2.80658066839628e-13
